,TIPO,variable_1,variable_2,variable_3,variable_4,variable_5
6434,Effect,0.5356616973876953,-2.2405195236206055,-1.2065801620483398,2.6666150093078613,0.310333251953125
6435,Effect,0.6803712844848633,-2.5149238109588623,-0.4557696282863617,2.8126440048217773,-2.479280710220337
6436,Effect,-1.137255072593689,-2.9083709716796875,0.8705466389656067,3.4313361644744873,-2.287109851837158
6437,Effect,0.6330182552337646,-0.5604298114776611,-0.3051130771636963,2.776606798171997,0.26389944553375244
6438,Cause,-0.882428765296936,0.7940276861190796,-1.809838056564331,0.9711122512817383,-0.3617677092552185
6439,Cause,0.05974726006388664,1.093032717704773,-2.088609457015991,1.8862613439559937,-0.8484120965003967
6440,Cause,-0.3076685965061188,2.1985976696014404,-1.1748071908950806,3.45647931098938,0.057814955711364746
6441,Problem,-1.2833529710769653,-0.0009682237869128585,-2.353055477142334,1.9459842443466187,0.43654170632362366
6442,Effect,-2.531002998352051,-1.6329182386398315,0.1676606684923172,2.6375129222869873,-2.2767436504364014
6443,Effect,0.3355291187763214,-3.116591215133667,-1.440060019493103,2.595954179763794,-0.42963695526123047
6444,Effect,0.5356616973876953,-2.2405195236206055,-1.2065801620483398,2.6666150093078613,0.310333251953125
6445,Effect,0.6803712844848633,-2.5149238109588623,-0.4557696282863617,2.8126440048217773,-2.479280710220337
6446,Effect,-1.137255072593689,-2.9083709716796875,0.8705466389656067,3.4313361644744873,-2.287109851837158
6447,Effect,0.6330182552337646,-0.5604298114776611,-0.3051130771636963,2.776606798171997,0.26389944553375244
6448,Cause,-0.882428765296936,0.7940276861190796,-1.809838056564331,0.9711122512817383,-0.3617677092552185
6449,Cause,0.05974726006388664,1.093032717704773,-2.088609457015991,1.8862613439559937,-0.8484120965003967
6450,Cause,-0.3076685965061188,2.1985976696014404,-1.1748071908950806,3.45647931098938,0.057814955711364746
6451,Problem,-2.2177774906158447,-0.7615413665771484,-4.1120123863220215,2.8470656871795654,0.9567312002182007
6452,Effect,-2.531002998352051,-1.6329182386398315,0.1676606684923172,2.6375129222869873,-2.2767436504364014
6453,Effect,-0.07667875289916992,-2.4408998489379883,-1.8795522451400757,2.5276596546173096,-0.1358267366886139
6454,Effect,0.8960712552070618,-2.8352866172790527,-1.2260849475860596,3.3055315017700195,0.33489006757736206
6455,Effect,0.8960712552070618,-2.8352866172790527,-1.2260849475860596,3.3055315017700195,0.33489006757736206
6456,Effect,0.6330182552337646,-0.5604298114776611,-0.3051130771636963,2.776606798171997,0.26389944553375244
6457,Effect,0.6803712844848633,-2.5149238109588623,-0.4557696282863617,2.8126440048217773,-2.479280710220337
6458,Cause,-1.5189160108566284,1.5297064781188965,-2.0256662368774414,2.1172990798950195,-0.34292086958885193
6459,Cause,0.05974726006388664,1.093032717704773,-2.088609457015991,1.8862613439559937,-0.8484120965003967
6460,Cause,-0.2326258420944214,2.589444398880005,-1.3239110708236694,3.7252140045166016,0.07946252077817917
6461,Problem,-1.7178218364715576,-0.11614289879798889,-2.6398966312408447,2.175461769104004,0.5699564814567566
6462,Effect,-2.8259756565093994,-1.6137731075286865,-1.1833988428115845,2.446453332901001,-1.0597665309906006
6463,Effect,0.14021971821784973,-1.2678180932998657,-0.28239357471466064,2.262749433517456,-1.5115807056427002
6464,Cause,-1.331300139427185,1.4074962139129639,-0.10909559577703476,2.820725917816162,0.27842381596565247
6465,Cause,-0.8089112043380737,-0.7002524137496948,0.23919686675071716,1.6038639545440674,-0.1983681470155716
6466,Problem,-1.8795616626739502,-0.26909804344177246,-2.9160239696502686,2.2569475173950195,0.6369197368621826
6467,Effect,-2.8259756565093994,-1.6137731075286865,-1.1833988428115845,2.446453332901001,-1.0597665309906006
6468,Effect,0.14021971821784973,-1.2678180932998657,-0.28239357471466064,2.262749433517456,-1.5115807056427002
6469,Cause,-1.2395293712615967,1.2434417009353638,-0.10229283571243286,2.752488851547241,0.22953316569328308
6470,Cause,-0.2528612017631531,0.7962529063224792,-2.622559070587158,2.2841944694519043,-0.3453187644481659
6471,Cause,-0.8089112043380737,-0.7002524137496948,0.23919686675071716,1.6038639545440674,-0.1983681470155716
6472,Cause,-0.9667654037475586,-1.2162816524505615,0.1833294928073883,2.206284523010254,-1.0544663667678833
6473,Problem,-2.125264883041382,-0.5938271284103394,-3.3126654624938965,2.5687077045440674,0.7622694373130798
6474,Effect,-2.0819790363311768,-1.352496862411499,0.045479416847229004,2.296729803085327,-1.932085394859314
6475,Effect,-1.137255072593689,-2.9083709716796875,0.8705466389656067,3.4313361644744873,-2.287109851837158
6476,Cause,-1.5189160108566284,1.5297064781188965,-2.0256662368774414,2.1172990798950195,-0.34292086958885193
6477,Cause,-0.1389162391424179,0.6919662952423096,-1.6467231512069702,1.7332912683486938,-0.8608368635177612
6478,Problem,-2.125264883041382,-0.5938271284103394,-3.3126654624938965,2.5687077045440674,0.7622694373130798
6479,Effect,-2.0819790363311768,-1.352496862411499,0.045479416847229004,2.296729803085327,-1.932085394859314
6480,Effect,-1.0701969861984253,-2.508847951889038,0.671944797039032,3.0718438625335693,-2.055610179901123
6481,Cause,-1.2575795650482178,0.8493933081626892,-1.457465648651123,1.8363264799118042,-0.5279842615127563
6482,Cause,-0.1389162391424179,0.6919662952423096,-1.6467231512069702,1.7332912683486938,-0.8608368635177612
6483,Problem,-2.125264883041382,-0.5938271284103394,-3.3126654624938965,2.5687077045440674,0.7622694373130798
6484,Effect,-2.0819790363311768,-1.352496862411499,0.045479416847229004,2.296729803085327,-1.932085394859314
6485,Effect,-1.0701969861984253,-2.508847951889038,0.671944797039032,3.0718438625335693,-2.055610179901123
6486,Cause,-1.2575795650482178,0.8493933081626892,-1.457465648651123,1.8363264799118042,-0.5279842615127563
6487,Cause,-0.1389162391424179,0.6919662952423096,-1.6467231512069702,1.7332912683486938,-0.8608368635177612
6488,Problem,-1.8085012435913086,-0.4825460612773895,-2.8072712421417236,2.3272202014923096,0.5815249681472778
6489,Effect,-2.0819790363311768,-1.352496862411499,0.045479416847229004,2.296729803085327,-1.932085394859314
6490,Effect,-1.0701969861984253,-2.508847951889038,0.671944797039032,3.0718438625335693,-2.055610179901123
6491,Cause,-1.2575795650482178,0.8493933081626892,-1.457465648651123,1.8363264799118042,-0.5279842615127563
6492,Cause,-0.1389162391424179,0.6919662952423096,-1.6467231512069702,1.7332912683486938,-0.8608368635177612
6493,Problem,-2.125264883041382,-0.5938271284103394,-3.3126654624938965,2.5687077045440674,0.7622694373130798
6494,Effect,-2.0819790363311768,-1.352496862411499,0.045479416847229004,2.296729803085327,-1.932085394859314
6495,Effect,-1.0701969861984253,-2.508847951889038,0.671944797039032,3.0718438625335693,-2.055610179901123
6496,Cause,-1.2575795650482178,0.8493933081626892,-1.457465648651123,1.8363264799118042,-0.5279842615127563
6497,Cause,-0.1389162391424179,0.6919662952423096,-1.6467231512069702,1.7332912683486938,-0.8608368635177612
6498,Problem,-2.159785032272339,-0.5459535121917725,-3.906029224395752,2.783719301223755,0.9625192284584045
6499,Effect,-2.531002998352051,-1.6329182386398315,0.1676606684923172,2.6375129222869873,-2.2767436504364014
6500,Effect,-0.07667875289916992,-2.4408998489379883,-1.8795522451400757,2.5276596546173096,-0.1358267366886139
6501,Effect,0.8960712552070618,-2.8352866172790527,-1.2260849475860596,3.3055315017700195,0.33489006757736206
6502,Effect,-1.137255072593689,-2.9083709716796875,0.8705466389656067,3.4313361644744873,-2.287109851837158
6503,Effect,0.6330182552337646,-0.5604298114776611,-0.3051130771636963,2.776606798171997,0.26389944553375244
6504,Effect,0.6803712844848633,-2.5149238109588623,-0.4557696282863617,2.8126440048217773,-2.479280710220337
6505,Cause,-1.5189160108566284,1.5297064781188965,-2.0256662368774414,2.1172990798950195,-0.34292086958885193
6506,Cause,-0.2326258420944214,2.589444398880005,-1.3239110708236694,3.7252140045166016,0.07946252077817917
6507,Cause,0.05974726006388664,1.093032717704773,-2.088609457015991,1.8862613439559937,-0.8484120965003967
6508,Problem,-1.4324939250946045,-0.6594294905662537,-1.6026493310928345,2.0017964839935303,-0.10107831656932831
6509,Effect,-0.6308346390724182,-0.6165719628334045,-0.3016520142555237,2.040792465209961,-1.4675027132034302
6510,Effect,-1.2147960662841797,-2.6007089614868164,0.9213075637817383,3.266056776046753,-2.477034330368042
6511,Cause,0.22480206191539764,0.867222011089325,-0.9839987754821777,2.1717965602874756,-0.5867232084274292
6512,Cause,-1.2147960662841797,-2.6007089614868164,0.9213075637817383,3.266056776046753,-2.477034330368042
6513,Problem,-1.4852652549743652,-0.7866904139518738,-1.9145535230636597,2.0697810649871826,-0.010972063057124615
6514,Effect,-0.6100202798843384,-0.6376397013664246,-0.29776957631111145,2.1940746307373047,-1.58138108253479
6515,Effect,-1.2147960662841797,-2.6007089614868164,0.9213075637817383,3.266056776046753,-2.477034330368042
6516,Cause,0.7046564817428589,1.5564496517181396,-1.3154659271240234,2.6205039024353027,-0.4310292899608612
6517,Cause,0.038268912583589554,1.2581138610839844,-0.598879873752594,2.182608127593994,-0.4098372161388397
6518,Problem,-1.0399528741836548,0.18063631653785706,-1.9348156452178955,2.0632736682891846,-0.0942540392279625
6519,Effect,-0.23831525444984436,0.31052905321121216,-1.0457568168640137,2.2326204776763916,-0.11463120579719543
6520,Effect,-0.26606085896492004,-2.313596248626709,0.2067592889070511,2.493647336959839,-2.027618885040283
6521,Cause,-1.325883150100708,-0.5980875492095947,0.2572658956050873,2.5587122440338135,-1.4135476350784302
6522,Cause,-1.5189160108566284,1.5297064781188965,-2.0256662368774414,2.1172990798950195,-0.34292086958885193
6523,Problem,-0.9017942547798157,0.652648389339447,-1.459393858909607,2.0126216411590576,-0.3560198247432709
6524,Effect,-0.23831525444984436,0.31052905321121216,-1.0457568168640137,2.2326204776763916,-0.11463120579719543
6525,Effect,-0.26606085896492004,-2.313596248626709,0.2067592889070511,2.493647336959839,-2.027618885040283
6526,Cause,-1.000113844871521,-2.250246524810791,0.06835059076547623,2.799306869506836,-2.003192186355591
6527,Cause,-2.4305579662323,-0.3146972358226776,-1.8831616640090942,2.0102596282958984,0.25072863698005676
6528,Problem,-1.8645148277282715,-0.27961277961730957,-2.964953660964966,2.253366708755493,0.6566158533096313
6529,Effect,-2.7719929218292236,-1.5444159507751465,-1.2847084999084473,2.693434476852417,-1.2366639375686646
6530,Effect,0.14021971821784973,-1.2678180932998657,-0.28239357471466064,2.262749433517456,-1.5115807056427002
6531,Cause,-1.2395293712615967,1.2434417009353638,-0.10229283571243286,2.752488851547241,0.22953316569328308
6532,Cause,-0.8089112043380737,-0.7002524137496948,0.23919686675071716,1.6038639545440674,-0.1983681470155716
6533,Problem,-1.5812174081802368,-0.2604387104511261,-2.558121919631958,2.1273958683013916,0.5164231657981873
6534,Effect,-2.8259756565093994,-1.6137731075286865,-1.1833988428115845,2.446453332901001,-1.0597665309906006
6535,Effect,0.14021971821784973,-1.2678180932998657,-0.28239357471466064,2.262749433517456,-1.5115807056427002
6536,Cause,-1.2395293712615967,1.2434417009353638,-0.10229283571243286,2.752488851547241,0.22953316569328308
6537,Cause,-0.8089112043380737,-0.7002524137496948,0.23919686675071716,1.6038639545440674,-0.1983681470155716
6538,Problem,-1.8921332359313965,-0.4942815601825714,-3.445035934448242,2.464790105819702,0.8363494277000427
6539,Effect,-2.531002998352051,-1.6329182386398315,0.1676606684923172,2.6375129222869873,-2.2767436504364014
6540,Effect,-1.137255072593689,-2.9083709716796875,0.8705466389656067,3.4313361644744873,-2.287109851837158
6541,Effect,0.9462716579437256,-2.810584306716919,-1.2234569787979126,3.3355000019073486,0.24044227600097656
6542,Cause,-1.5189160108566284,1.5297064781188965,-2.0256662368774414,2.1172990798950195,-0.34292086958885193
6543,Cause,-0.2326258420944214,2.589444398880005,-1.3239110708236694,3.7252140045166016,0.07946252077817917
6544,Problem,-1.6338329315185547,-0.5640438199043274,-3.0898489952087402,2.2570879459381104,0.6586994528770447
6545,Effect,-2.531002998352051,-1.6329182386398315,0.1676606684923172,2.6375129222869873,-2.2767436504364014
6546,Effect,-0.019734641537070274,-3.1810805797576904,-1.4840677976608276,2.979111909866333,-0.5063664317131042
6547,Cause,-0.11848906427621841,1.5464683771133423,-2.026958465576172,2.336749792098999,-0.5729846954345703
6548,Cause,-0.0312628373503685,1.7148122787475586,-1.3467103242874146,2.218125820159912,-1.4973444938659668
6549,Problem,-1.5045921802520752,0.20476685464382172,-2.6649584770202637,2.1002941131591797,0.3400588035583496
6550,Effect,-2.6559486389160156,-1.9520435333251953,-0.3616601526737213,2.2995522022247314,-1.7578703165054321
6551,Effect,-1.3946298360824585,-3.046792984008789,0.6661257147789001,3.3631467819213867,-2.1223390102386475
6552,Cause,0.37317875027656555,0.027807751670479774,-1.5729252099990845,1.9221545457839966,-0.8462508320808411
6553,Cause,-0.7677902579307556,0.4819335639476776,-1.2492690086364746,1.8242727518081665,-0.419053316116333
6554,Problem,-2.159785032272339,-0.5459535121917725,-3.906029224395752,2.783719301223755,0.9625192284584045
6555,Effect,-2.531002998352051,-1.6329182386398315,0.1676606684923172,2.6375129222869873,-2.2767436504364014
6556,Effect,-1.137255072593689,-2.9083709716796875,0.8705466389656067,3.4313361644744873,-2.287109851837158
6557,Cause,-1.5189160108566284,1.5297064781188965,-2.0256662368774414,2.1172990798950195,-0.34292086958885193
6558,Cause,0.05974726006388664,1.093032717704773,-2.088609457015991,1.8862613439559937,-0.8484120965003967
6559,Problem,-1.613916039466858,-0.5561755895614624,-2.9796371459960938,2.1662676334381104,0.6498802900314331
6560,Effect,-2.531002998352051,-1.6329182386398315,0.1676606684923172,2.6375129222869873,-2.2767436504364014
6561,Effect,-0.019734641537070274,-3.1810805797576904,-1.4840677976608276,2.979111909866333,-0.5063664317131042
6562,Cause,-0.11848906427621841,1.5464683771133423,-2.026958465576172,2.336749792098999,-0.5729846954345703
6563,Cause,-0.0312628373503685,1.7148122787475586,-1.3467103242874146,2.218125820159912,-1.4973444938659668
6564,Problem,-1.4439144134521484,-0.4232843518257141,-2.6855666637420654,2.1117444038391113,0.5879231095314026
6565,Effect,-2.531002998352051,-1.6329182386398315,0.1676606684923172,2.6375129222869873,-2.2767436504364014
6566,Effect,-0.019734641537070274,-3.1810805797576904,-1.4840677976608276,2.979111909866333,-0.5063664317131042
6567,Cause,-0.11848906427621841,1.5464683771133423,-2.026958465576172,2.336749792098999,-0.5729846954345703
6568,Cause,-0.0312628373503685,1.7148122787475586,-1.3467103242874146,2.218125820159912,-1.4973444938659668
6569,Problem,-1.8782743215560913,-0.6136610507965088,-3.493514060974121,2.5455636978149414,0.7092297673225403
6570,Effect,-2.531002998352051,-1.6329182386398315,0.1676606684923172,2.6375129222869873,-2.2767436504364014
6571,Effect,-0.019734641537070274,-3.1810805797576904,-1.4840677976608276,2.979111909866333,-0.5063664317131042
6572,Cause,1.2474173307418823,1.5009114742279053,-1.7961578369140625,2.910029888153076,-0.7699464559555054
6573,Cause,-0.3677639961242676,2.193755865097046,0.21508334577083588,3.7833032608032227,-3.1429147720336914
6574,Problem,-1.166822075843811,-0.7125808000564575,-2.267625570297241,1.9154880046844482,0.29348844289779663
6575,Effect,-2.0819790363311768,-1.352496862411499,0.045479416847229004,2.296729803085327,-1.932085394859314
6576,Effect,-1.0701969861984253,-2.508847951889038,0.671944797039032,3.0718438625335693,-2.055610179901123
6577,Cause,1.0332413911819458,0.8328478932380676,-1.5336263179779053,2.447272300720215,-0.9475829005241394
6578,Cause,-0.44119253754615784,1.652758002281189,0.10785380750894547,3.2815189361572266,-2.6939539909362793
6579,Problem,-1.6528879404067993,-0.44309139251708984,-2.8524763584136963,2.2402751445770264,0.5402904152870178
6580,Effect,-2.8259756565093994,-1.6137731075286865,-1.1833988428115845,2.446453332901001,-1.0597665309906006
6581,Effect,0.14021971821784973,-1.2678180932998657,-0.28239357471466064,2.262749433517456,-1.5115807056427002
6582,Cause,-1.2395293712615967,1.2434417009353638,-0.10229283571243286,2.752488851547241,0.22953316569328308
6583,Cause,-0.8089112043380737,-0.7002524137496948,0.23919686675071716,1.6038639545440674,-0.1983681470155716
6584,Problem,-1.6528879404067993,-0.44309139251708984,-2.8524763584136963,2.2402751445770264,0.5402904152870178
6585,Effect,-2.8259756565093994,-1.6137731075286865,-1.1833988428115845,2.446453332901001,-1.0597665309906006
6586,Effect,-0.8310518264770508,-3.0129363536834717,0.003981629852205515,2.8142592906951904,-1.3850311040878296
6587,Effect,0.14021971821784973,-1.2678180932998657,-0.28239357471466064,2.262749433517456,-1.5115807056427002
6588,Effect,-0.4642614424228668,-0.46088266372680664,-0.9113750457763672,1.8847618103027344,-0.5848144888877869
6589,Cause,-1.2395293712615967,1.2434417009353638,-0.10229283571243286,2.752488851547241,0.22953316569328308
6590,Cause,-0.2528612017631531,0.7962529063224792,-2.622559070587158,2.2841944694519043,-0.3453187644481659
6591,Cause,-0.8089112043380737,-0.7002524137496948,0.23919686675071716,1.6038639545440674,-0.1983681470155716
6592,Cause,-0.9667654037475586,-1.2162816524505615,0.1833294928073883,2.206284523010254,-1.0544663667678833
6593,Problem,-1.7090193033218384,-0.2657141387462616,-2.749572992324829,2.0980474948883057,0.5982410907745361
6594,Effect,-2.8259756565093994,-1.6137731075286865,-1.1833988428115845,2.446453332901001,-1.0597665309906006
6595,Effect,-0.8310518264770508,-3.0129363536834717,0.003981629852205515,2.8142592906951904,-1.3850311040878296
6596,Effect,0.14021971821784973,-1.2678180932998657,-0.28239357471466064,2.262749433517456,-1.5115807056427002
6597,Effect,-0.4642614424228668,-0.46088266372680664,-0.9113750457763672,1.8847618103027344,-0.5848144888877869
6598,Cause,-1.2395293712615967,1.2434417009353638,-0.10229283571243286,2.752488851547241,0.22953316569328308
6599,Cause,-0.2528612017631531,0.7962529063224792,-2.622559070587158,2.2841944694519043,-0.3453187644481659
6600,Cause,-0.8089112043380737,-0.7002524137496948,0.23919686675071716,1.6038639545440674,-0.1983681470155716
6601,Cause,-0.9667654037475586,-1.2162816524505615,0.1833294928073883,2.206284523010254,-1.0544663667678833
6602,Problem,-2.159785032272339,-0.5459535121917725,-3.906029224395752,2.783719301223755,0.9625192284584045
6603,Effect,-2.531002998352051,-1.6329182386398315,0.1676606684923172,2.6375129222869873,-2.2767436504364014
6604,Effect,-0.07667875289916992,-2.4408998489379883,-1.8795522451400757,2.5276596546173096,-0.1358267366886139
6605,Effect,0.8960712552070618,-2.8352866172790527,-1.2260849475860596,3.3055315017700195,0.33489006757736206
6606,Effect,-1.137255072593689,-2.9083709716796875,0.8705466389656067,3.4313361644744873,-2.287109851837158
6607,Effect,0.6330182552337646,-0.5604298114776611,-0.3051130771636963,2.776606798171997,0.26389944553375244
6608,Effect,0.6803712844848633,-2.5149238109588623,-0.4557696282863617,2.8126440048217773,-2.479280710220337
6609,Cause,-1.229384183883667,1.215897798538208,-2.2479472160339355,1.961533784866333,-0.2746279835700989
6610,Cause,0.05974726006388664,1.093032717704773,-2.088609457015991,1.8862613439559937,-0.8484120965003967
6611,Cause,-0.2326258420944214,2.589444398880005,-1.3239110708236694,3.7252140045166016,0.07946252077817917
6612,Problem,-1.039905071258545,0.12241298705339432,-1.789279818534851,1.8104106187820435,0.11402874439954758
6613,Effect,-0.8908389806747437,-0.9591836929321289,-0.08500375598669052,2.1161861419677734,-1.5419175624847412
6614,Effect,-0.21915045380592346,-2.6416420936584473,-1.0221929550170898,2.8718228340148926,-0.3886115252971649
6615,Cause,-1.013851284980774,1.0564892292022705,-2.6668028831481934,1.9323396682739258,-0.21424545347690582
6616,Cause,-0.28170403838157654,0.6048715710639954,-1.5356534719467163,1.9944376945495605,-0.4583008289337158
6617,Problem,-2.269500970840454,-0.5876687169075012,-4.06238317489624,2.885967254638672,0.9978733658790588
6618,Effect,-2.531002998352051,-1.6329182386398315,0.1676606684923172,2.6375129222869873,-2.2767436504364014
6619,Effect,-0.07667875289916992,-2.4408998489379883,-1.8795522451400757,2.5276596546173096,-0.1358267366886139
6620,Effect,0.643370509147644,-2.4281005859375,-0.5692581534385681,3.1579999923706055,0.14019376039505005
6621,Effect,-1.137255072593689,-2.9083709716796875,0.8705466389656067,3.4313361644744873,-2.287109851837158
6622,Effect,0.6330182552337646,-0.5604298114776611,-0.3051130771636963,2.776606798171997,0.26389944553375244
6623,Effect,0.6803712844848633,-2.5149238109588623,-0.4557696282863617,2.8126440048217773,-2.479280710220337
6624,Cause,-1.5189160108566284,1.5297064781188965,-2.0256662368774414,2.1172990798950195,-0.34292086958885193
6625,Cause,0.05974726006388664,1.093032717704773,-2.088609457015991,1.8862613439559937,-0.8484120965003967
6626,Cause,-0.2326258420944214,2.589444398880005,-1.3239110708236694,3.7252140045166016,0.07946252077817917
6627,Cause,-0.3398902416229248,2.299515962600708,0.01486783754080534,3.5196211338043213,-2.87630558013916
6628,Problem,-2.028510093688965,-0.16392643749713898,-3.3994386196136475,2.424051284790039,0.5343745946884155
6629,Effect,-2.531002998352051,-1.6329182386398315,0.1676606684923172,2.6375129222869873,-2.2767436504364014
6630,Effect,-0.07667875289916992,-2.4408998489379883,-1.8795522451400757,2.5276596546173096,-0.1358267366886139
6631,Effect,0.8960712552070618,-2.8352866172790527,-1.2260849475860596,3.3055315017700195,0.33489006757736206
6632,Effect,-1.137255072593689,-2.9083709716796875,0.8705466389656067,3.4313361644744873,-2.287109851837158
6633,Effect,0.6330182552337646,-0.5604298114776611,-0.3051130771636963,2.776606798171997,0.26389944553375244
6634,Effect,0.6803712844848633,-2.5149238109588623,-0.4557696282863617,2.8126440048217773,-2.479280710220337
6635,Cause,-1.5189160108566284,1.5297064781188965,-2.0256662368774414,2.1172990798950195,-0.34292086958885193
6636,Cause,0.05974726006388664,1.093032717704773,-2.088609457015991,1.8862613439559937,-0.8484120965003967
6637,Cause,-0.3398902416229248,2.299515962600708,0.01486783754080534,3.5196211338043213,-2.87630558013916
6638,Cause,-0.2326258420944214,2.589444398880005,-1.3239110708236694,3.7252140045166016,0.07946252077817917
6639,Problem,-1.3710441589355469,-0.685398280620575,-2.2446327209472656,2.0051751136779785,0.3755791485309601
6640,Effect,-2.0819790363311768,-1.352496862411499,0.045479416847229004,2.296729803085327,-1.932085394859314
6641,Effect,-1.0701969861984253,-2.508847951889038,0.671944797039032,3.0718438625335693,-2.055610179901123
6642,Cause,1.0332413911819458,0.8328478932380676,-1.5336263179779053,2.447272300720215,-0.9475829005241394
6643,Cause,-0.44119253754615784,1.652758002281189,0.10785380750894547,3.2815189361572266,-2.6939539909362793
6644,Problem,-1.6834524869918823,-0.8158635497093201,-2.9781806468963623,2.3433592319488525,0.5265119075775146
6645,Effect,-0.7659834027290344,0.11840923875570297,-0.5506484508514404,1.7725943326950073,-0.3919313848018646
6646,Effect,-0.015787677839398384,-2.0145633220672607,-1.419310212135315,2.2853448390960693,-0.04736125096678734
6647,Cause,1.205011010169983,1.2911700010299683,0.12283768504858017,3.101301908493042,-0.7286128997802734
6648,Cause,-0.3677639961242676,2.193755865097046,0.21508334577083588,3.7833032608032227,-3.1429147720336914
6649,Problem,-1.9313396215438843,-0.6876800060272217,-3.137136220932007,2.41546630859375,0.5633904933929443
6650,Effect,-0.7659834027290344,0.11840923875570297,-0.5506484508514404,1.7725943326950073,-0.3919313848018646
6651,Effect,-0.015787677839398384,-2.0145633220672607,-1.419310212135315,2.2853448390960693,-0.04736125096678734
6652,Cause,1.205011010169983,1.2911700010299683,0.12283768504858017,3.101301908493042,-0.7286128997802734
6653,Cause,-0.3677639961242676,2.193755865097046,0.21508334577083588,3.7833032608032227,-3.1429147720336914
6654,Problem,-2.207174301147461,-1.0008617639541626,-3.80268931388855,2.71356201171875,0.645401656627655
6655,Effect,-0.7659834027290344,0.11840923875570297,-0.5506484508514404,1.7725943326950073,-0.3919313848018646
6656,Effect,-0.015787677839398384,-2.0145633220672607,-1.419310212135315,2.2853448390960693,-0.04736125096678734
6657,Cause,1.205011010169983,1.2911700010299683,0.12283768504858017,3.101301908493042,-0.7286128997802734
6658,Cause,-0.3677639961242676,2.193755865097046,0.21508334577083588,3.7833032608032227,-3.1429147720336914
6659,Problem,-1.6834524869918823,-0.8158635497093201,-2.9781806468963623,2.3433592319488525,0.5265119075775146
6660,Effect,-0.7659834027290344,0.11840923875570297,-0.5506484508514404,1.7725943326950073,-0.3919313848018646
6661,Effect,-0.015787677839398384,-2.0145633220672607,-1.419310212135315,2.2853448390960693,-0.04736125096678734
6662,Cause,1.205011010169983,1.2911700010299683,0.12283768504858017,3.101301908493042,-0.7286128997802734
6663,Cause,-0.3677639961242676,2.193755865097046,0.21508334577083588,3.7833032608032227,-3.1429147720336914
6664,Problem,-1.858633041381836,-0.9156356453895569,-2.822204113006592,2.3551671504974365,0.5010704398155212
6665,Effect,-0.7659834027290344,0.11840923875570297,-0.5506484508514404,1.7725943326950073,-0.3919313848018646
6666,Effect,-0.015787677839398384,-2.0145633220672607,-1.419310212135315,2.2853448390960693,-0.04736125096678734
6667,Cause,1.205011010169983,1.2911700010299683,0.12283768504858017,3.101301908493042,-0.7286128997802734
6668,Cause,-0.3677639961242676,2.193755865097046,0.21508334577083588,3.7833032608032227,-3.1429147720336914
6669,Problem,-1.346232533454895,-0.8675669431686401,-2.670780658721924,2.0698535442352295,0.3910147249698639
6670,Effect,-2.0819790363311768,-1.352496862411499,0.045479416847229004,2.296729803085327,-1.932085394859314
6671,Effect,-1.0701969861984253,-2.508847951889038,0.671944797039032,3.0718438625335693,-2.055610179901123
6672,Cause,1.0332413911819458,0.8328478932380676,-1.5336263179779053,2.447272300720215,-0.9475829005241394
6673,Cause,-0.44119253754615784,1.652758002281189,0.10785380750894547,3.2815189361572266,-2.6939539909362793
6674,Problem,-1.3710441589355469,-0.685398280620575,-2.2446327209472656,2.0051751136779785,0.3755791485309601
6675,Effect,-2.0819790363311768,-1.352496862411499,0.045479416847229004,2.296729803085327,-1.932085394859314
6676,Effect,-1.0701969861984253,-2.508847951889038,0.671944797039032,3.0718438625335693,-2.055610179901123
6677,Cause,1.0332413911819458,0.8328478932380676,-1.5336263179779053,2.447272300720215,-0.9475829005241394
6678,Cause,-0.44119253754615784,1.652758002281189,0.10785380750894547,3.2815189361572266,-2.6939539909362793
6679,Problem,-1.2475496530532837,-0.5570442080497742,-2.6274540424346924,2.1709535121917725,0.42326682806015015
6680,Effect,-2.0819790363311768,-1.352496862411499,0.045479416847229004,2.296729803085327,-1.932085394859314
6681,Effect,-0.12190208584070206,-2.799673557281494,-1.3179243803024292,2.735579013824463,-0.5623299479484558
6682,Cause,0.8509525060653687,1.098482608795166,-1.5011391639709473,2.582900047302246,-0.7955793738365173
6683,Cause,-0.44119253754615784,1.652758002281189,0.10785380750894547,3.2815189361572266,-2.6939539909362793
6684,Problem,-1.572073221206665,0.022186962887644768,-3.2914798259735107,2.2682862281799316,0.5187397599220276
6685,Effect,0.18238458037376404,-2.8738982677459717,-1.3384695053100586,2.377397298812866,-0.3913850784301758
6686,Effect,-2.2373476028442383,-0.9173455834388733,-2.367642641067505,2.281226873397827,0.5313665270805359
6687,Effect,-0.3134794235229492,-1.3661812543869019,0.1282041370868683,2.085193395614624,-0.6433420777320862
6688,Effect,-0.7350190281867981,-0.38722744584083557,-1.1515026092529297,1.8862003087997437,0.0995195135474205
6689,Effect,-0.6873859167098999,-2.109933376312256,0.07081349194049835,2.560004711151123,-0.7851433157920837
6690,Effect,-1.9341732263565063,-0.8599154353141785,-0.9211519360542297,2.289503812789917,-1.2502069473266602
6691,Cause,-0.427410751581192,-0.2654717266559601,-2.1891915798187256,2.3601016998291016,0.06324750930070877
6692,Cause,0.22115159034729004,0.5138102173805237,-0.48092854022979736,1.425491452217102,-0.7286083102226257
6693,Cause,-0.9248161315917969,1.3951385021209717,-0.5748274922370911,2.392796039581299,0.09115965664386749
